index,subject_id,group,block,trial_in_block,trial_coherence,trial_perturb,trial_type,reach_dur,reach_rt,trial_directions,trial_target,aim_target,reach_target,aim_real_angle,reach_real_angle,true_target_angle,coh_cat,perturb_cat,reach_sub_perturb,aim_sub_perturb
34,sub-144,0,4,34,0.2445227784574177,-0.5235987755982988,1,0.1000006035901606,0.5585125330835581,1,1,12.77284177853717,-17.038970927542252,102.77284177853716,72.96102907245775,90.0,low,-30.0,12.961029072457748,42.77284177853717
35,sub-144,0,4,35,0.3667841676861265,-0.5235987755982988,1,0.0583410807885229,0.891944773029536,-1,3,-12.14329730088549,-22.247675870811776,17.856702699114507,7.752324129188219,30.0,med,-30.0,7.752324129188224,17.85670269911451
36,sub-144,0,4,36,0.2445227784574177,-0.5235987755982988,1,0.0166616356000304,0.6335532832890749,-1,3,-21.672295646355067,-24.149261540414727,8.327704353644931,5.850738459585271,30.0,low,-30.0,5.850738459585273,8.327704353644933
37,sub-144,0,4,37,0.4890455569148354,-0.5235987755982988,1,0.0333383637480437,0.833576827775687,1,3,-25.694808386824707,-26.460440831450043,4.305191613175289,3.5395591685499537,30.0,high,-30.0,3.539559168549957,4.3051916131752925
38,sub-144,0,4,38,0.3667841676861265,-0.5235987755982988,1,0.0332976141944527,0.6085460381582379,1,3,-22.848517343320346,-24.98045878882603,7.151482656679651,5.019541211173966,30.0,med,-30.0,5.019541211173969,7.151482656679654
39,sub-144,0,4,39,0.4890455569148354,-0.5235987755982988,1,0.366769396699965,0.483453671913594,1,1,-5.577605106657543,-3.973156178226191,84.42239489334246,86.02684382177381,90.0,high,-30.0,26.02684382177381,24.422394893342457
40,sub-144,0,4,40,0.4890455569148354,-0.5235987755982988,1,0.033318140078336,0.30843556066975,-1,3,-30.0,-29.161322812511187,-0.0,0.8386771874888105,30.0,high,-30.0,0.8386771874888126,0.0
41,sub-144,0,4,41,0.2445227784574177,-0.5235987755982988,1,0.0333779067732393,0.5501421722583473,-1,3,-28.5625309069442,-28.323004863767263,1.4374690930557972,1.676995136232734,30.0,low,-30.0,1.6769951362327369,1.4374690930557996
42,sub-144,0,4,42,0.4890455569148354,-0.5235987755982988,1,0.0416854820214211,0.3917470597662031,-1,2,-40.95664360791024,-46.769779523765855,19.04335639208975,13.230220476234136,59.99999999999999,high,-30.0,-16.769779523765855,-10.956643607910237
43,sub-144,0,4,43,0.2445227784574177,-0.5235987755982988,1,0.2083522495813667,0.5001844316720963,1,1,-34.004864878925346,-12.826219331545474,55.995135121074654,77.17378066845453,90.0,low,-30.0,17.173780668454526,-4.004864878925346
44,sub-144,0,4,44,0.4890455569148354,-0.5235987755982988,1,0.0249912464059889,0.4084274107590318,-1,3,-30.0,-29.27067303512748,-0.0,0.7293269648725176,30.0,high,-30.0,0.72932696487252,0.0
45,sub-144,0,4,45,0.4890455569148354,-0.5235987755982988,1,0.0667171766981482,0.4083999418653548,-1,1,-41.52247819944253,-26.51942711759734,48.47752180055748,63.48057288240266,90.0,high,-30.0,3.4805728824026616,-11.522478199442531
46,sub-144,0,4,46,0.4890455569148354,-0.5235987755982988,1,0.0917186858132481,0.4167512860149145,1,2,-47.61602623527117,-50.6003651685546,12.383973764728822,9.399634831445386,59.99999999999999,high,-30.0,-20.600365168554603,-17.61602623527117
47,sub-144,0,4,47,0.3667841676861265,-0.5235987755982988,1,0.0583311198279261,0.5001557553187013,-1,1,27.2931206862431,10.85898430933608,117.2931206862431,100.85898430933608,90.0,med,-30.0,40.85898430933608,57.2931206862431
48,sub-144,0,4,48,0.4890455569148354,-0.5235987755982988,1,0.0416546929627656,0.5085463402792811,-1,1,24.141007272697607,10.776284773609037,114.1410072726976,100.77628477360904,90.0,high,-30.0,40.776284773609035,54.14100727269761
49,sub-144,0,4,49,0.0,-0.5235987755982988,1,0.0417277417145669,0.4668032042682171,0,3,-14.652804354194396,-21.411729146389646,15.3471956458056,8.588270853610348,30.0,zero,-30.0,8.588270853610354,15.347195645805604
50,sub-144,0,4,50,0.2445227784574177,-0.5235987755982988,1,,,1,2,,,,,59.99999999999999,low,-30.0,,
51,sub-144,0,4,51,0.4890455569148354,-0.5235987755982988,1,0.0333157251589,0.4001204390078783,1,3,-11.92709332429198,-16.769779523765862,18.072906675708012,13.230220476234136,30.0,high,-30.0,13.230220476234138,18.07290667570802
